language,url
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/780_Paper.pdf
Greenlandic (East),http://www.lrec-conf.org/proceedings/lrec2014/pdf/784_Paper.pdf
Greenlandic (West),http://www.lrec-conf.org/proceedings/lrec2014/pdf/784_Paper.pdf
Greenlandic (South),http://www.lrec-conf.org/proceedings/lrec2014/pdf/784_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/787_Paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2014/pdf/79_Paper.pdf
Maltese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/793_Paper.pdf
Basque (Bidasoa Valley),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Gernica),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Hondarribia),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Basaburua and Imoz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Lekeitio),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Northern High Navarrese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Oñati),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Roncalese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Sakana),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Zeberio),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque (Souletin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Basque,http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/799_Paper.pdf
Norwegian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/801_Paper.pdf
Dutch (Brabantic),http://www.lrec-conf.org/proceedings/lrec2014/pdf/804_Paper.pdf
Dutch (Limburg),http://www.lrec-conf.org/proceedings/lrec2014/pdf/804_Paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2014/pdf/804_Paper.pdf
Dutch (Zeeuws),http://www.lrec-conf.org/proceedings/lrec2014/pdf/804_Paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/804_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/807_Paper.pdf
Slovene,http://www.lrec-conf.org/proceedings/lrec2014/pdf/807_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/809_Paper.pdf
Nomad,http://www.lrec-conf.org/proceedings/lrec2014/pdf/813_Paper.pdf
Danish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/814_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/818_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/823_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/826_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/826_Paper.pdf
Slovene,http://www.lrec-conf.org/proceedings/lrec2014/pdf/834_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/835_Paper.pdf
Hindi,http://www.lrec-conf.org/proceedings/lrec2014/pdf/835_Paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2014/pdf/840_Paper.pdf
Catalan,http://www.lrec-conf.org/proceedings/lrec2014/pdf/841_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/842_Paper.pdf
Arabic (Chadian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Beirut),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Bahrain),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Egyptian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Eastern Libyan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Bani-Hassan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Kormakiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Moroccan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Modern Standard),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (North Levantine Spoken),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Palestinian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Gulf),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Hijazi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Kuwaiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Lebanese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Borno Nigerian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Iraqi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (San'ani),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Negev),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Syrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Arabic (Tunisian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Persian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
Urdu,http://www.lrec-conf.org/proceedings/lrec2014/pdf/844_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
Latvian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/846_Paper.pdf
Dutch (Brabantic),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Dutch (Limburg),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Dutch (Zeeuws),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/847_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/85_Paper.pdf
Icelandic,http://www.lrec-conf.org/proceedings/lrec2014/pdf/852_Paper.pdf
Faroese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/855_Paper.pdf
Icelandic,http://www.lrec-conf.org/proceedings/lrec2014/pdf/855_Paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2014/pdf/855_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/857_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/857_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/858_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/862_Paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2014/pdf/866_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/867_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/870_Paper.pdf
Arabic (Chadian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Beirut),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Bahrain),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Egyptian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Eastern Libyan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Bani-Hassan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Kormakiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Amara,http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Moroccan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Modern Standard),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (North Levantine Spoken),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Palestinian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Gulf),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Hijazi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Kuwaiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Lebanese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Borno Nigerian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Iraqi),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (San'ani),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Negev),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Syrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Arabic (Tunisian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Hindi,http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Thai,http://www.lrec-conf.org/proceedings/lrec2014/pdf/877_Paper.pdf
Latvian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/879_Paper.pdf
Persian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/883_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/887_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/889_Paper.pdf
Dutch (Brabantic),http://www.lrec-conf.org/proceedings/lrec2014/pdf/89_Paper.pdf
Dutch (Limburg),http://www.lrec-conf.org/proceedings/lrec2014/pdf/89_Paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2014/pdf/89_Paper.pdf
Dutch (Zeeuws),http://www.lrec-conf.org/proceedings/lrec2014/pdf/89_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/891_Paper.pdf
Swahili,http://www.lrec-conf.org/proceedings/lrec2014/pdf/896_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/899_Paper.pdf
Catalan,http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/900_Paper.pdf
Italian (Fiorentino),http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
Italian (Genoa),http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
Italian (Napolitanian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
Italian (Turinese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/906_Paper.pdf
German (Upper Austrian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Bavarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Bern),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Berlin),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Hannover),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Mansfeldisch),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Ostschweiz),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Appenzell),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Ripuarian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Thurgau),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Thuringian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Timisoara),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Viennese),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Westphalian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
German (Zurich),http://www.lrec-conf.org/proceedings/lrec2014/pdf/909_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/911_Paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2014/pdf/916_Paper.pdf
Galician,http://www.lrec-conf.org/proceedings/lrec2014/pdf/918_Paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2014/pdf/918_Paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2014/pdf/918_Paper.pdf
Spanish (Canary Islands),http://www.lrec-conf.org/proceedings/lrec2014/pdf/918_Paper.pdf
Arabic (Chadian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Beirut),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Bahrain),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Egyptian),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Eastern Libyan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Bani-Hassan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Kormakiti),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
Arabic (Moroccan),http://www.lrec-conf.org/proceedings/lrec2014/pdf/919_Paper.pdf
